powermode_algo,infer_time_algo,bs_algo,interleaved_power_algo,power_budget,num_train_batches_algo,num_tries_algo,time_budget,arr_rate,powermode_optim,infer_time_optim,bs_optim,interleaved_power_optim,num_train_batches_optim,num_tries_optim,powermode_nn,infer_time_nn,bs_nn,interleaved_power_nn,num_train_batches_nn,powermode_random,infer_time_random,bs_random,interleaved_power_random,num_train_batches_random,flag,time_scaled,time_cond1,time_cond2,powermode_nn_50,infer_time_nn_50,bs_nn_50,interleaved_power_nn_50,num_train_batches_nn_50,powermode_random_50,infer_time_random_50,bs_random_50,interleaved_power_random_50,num_train_batches_random_50
8_2201600_1300500000_3199000000,1.99184000492096,64.0,42.832,45,13.0,10.0,1.6,50.0,12_2201600_1300500000_3199000000,1.9193919897079468,64.0,43.839,13.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,11.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_2201600_1300500000_3199000000,1.99184000492096,64.0,42.832,46,13.0,10.0,1.6,50.0,12_2201600_1300500000_3199000000,1.9193919897079468,64.0,43.839,13.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,11.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_2201600_1300500000_3199000000,1.99184000492096,64.0,42.832,47,13.0,10.0,1.6,50.0,12_2201600_1300500000_3199000000,1.9193919897079468,64.0,43.839,13.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,11.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_2201600_1300500000_3199000000,1.99184000492096,64.0,42.832,48,13.0,10.0,1.6,50.0,12_2201600_1300500000_3199000000,1.9193919897079468,64.0,43.839,13.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,11.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_2201600_1300500000_3199000000,1.99184000492096,64.0,42.832,49,13.0,10.0,1.6,50.0,12_2201600_1300500000_3199000000,1.9193919897079468,64.0,43.839,13.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,11.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_2201600_1300500000_3199000000,1.99184000492096,64.0,42.832,50,13.0,10.0,1.6,50.0,12_2201600_1300500000_3199000000,1.9193919897079468,64.0,43.839,13.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,11.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
,,,,10,,25.0,1.7,50.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,
,,,,11,,25.0,1.7,50.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,
,,,,12,,25.0,1.7,50.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,
,,,,13,,25.0,1.7,50.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,
,,,,14,,25.0,1.7,50.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,
8_1651200_114750000_665600000,8.439136028289795,64.0,14.851,15,1.0,10.0,1.7,50.0,8_1651200_114750000_665600000,8.439136028289795,64.0,14.851,1.0,1.0,,,,,,4_1036800_114750000_665600000,9.11891222000122,64.0,14.451,1.0,True,,,,,,,,,8_1344000_114750000_665600000,8.800575733184814,64.0,14.55,1.0
8_1344000_114750000_2133000000,8.575920104980469,64.0,15.454,16,1.0,10.0,1.7,50.0,4_422400_318750000_665600000,8.691407680511475,64.0,15.956,2.0,1.0,12_1651200_114750000_665600000,69.83606338500977,4.0,15.252,0.0,4_1958400_114750000_665600000,8.331567764282227,64.0,15.252,1.0,True,0.0698360633850097,0.1498360633850097,3.4918031692504883,,,,,,8_1344000_114750000_2133000000,8.575920104980469,64.0,15.454,1.0
8_1651200_114750000_3199000000,8.29748821258545,64.0,16.557,17,1.0,10.0,1.7,50.0,4_1036800_318750000_665600000,5.063184022903442,64.0,16.958,3.0,1.0,4_1651200_318750000_665600000,39.49179267883301,4.0,17.46,0.0,8_729600_318750000_665600000,6.5349280834198,64.0,16.658,3.0,True,0.039491792678833,0.119491792678833,1.9745896339416504,,,,,,8_1344000_114750000_2133000000,8.575920104980469,64.0,15.454,1.0
8_1958400_114750000_3199000000,8.109248161315918,64.0,17.0675,18,1.0,10.0,1.7,50.0,4_1958400_318750000_665600000,4.162559986114502,64.0,17.861,3.0,1.0,4_1344000_522750000_665600000,223.2751541137696,32.0,18.162,1.0,4_1651200_318750000_665600000,4.227247953414917,64.0,17.46,3.0,True,0.2232751541137695,0.8632751541137695,11.16375770568848,,,,,,12_2201600_114750000_2133000000,8.199007987976074,64.0,17.357,1.0
8_1958400_114750000_3199000000,8.109248161315918,64.0,17.0675,19,1.0,10.0,1.7,50.0,12_1651200_522750000_665600000,4.089904069900513,64.0,18.573,4.0,1.0,12_1036800_522750000_665600000,384.3313446044922,64.0,18.778,2.0,4_1651200_318750000_665600000,4.227247953414917,64.0,17.46,3.0,True,0.3843313446044922,1.6643313446044925,19.21656723022461,,,,,,12_422400_522750000_2133000000,7.14847993850708,64.0,18.463,4.0
8_1344000_726750000_665600000,4.554447889328003,64.0,19.577,20,4.0,10.0,1.7,50.0,4_729600_522750000_2133000000,5.5342559814453125,64.0,19.864,5.0,1.0,4_1651200_726750000_665600000,392.22210693359375,64.0,19.973,2.0,12_1651200_726750000_665600000,4.036847829818726,64.0,19.978,4.0,True,0.3922221069335938,1.672222106933594,19.61110534667969,,,,,,12_422400_522750000_2133000000,7.14847993850708,64.0,18.463,4.0
8_1344000_726750000_665600000,4.554447889328003,64.0,19.577,21,4.0,10.0,1.7,50.0,4_729600_726750000_2133000000,4.425648212432861,64.0,20.75,5.0,1.0,4_729600_726750000_2133000000,226.6314239501953,64.0,20.462,4.0,4_729600_726750000_2133000000,4.425648212432861,64.0,20.75,5.0,True,0.2266314239501953,1.5066314239501954,11.331571197509763,,,,,,12_422400_522750000_2133000000,7.14847993850708,64.0,18.463,4.0
8_1344000_726750000_665600000,4.554447889328003,64.0,19.577,22,4.0,10.0,1.7,50.0,12_729600_726750000_2133000000,4.357424020767212,64.0,21.668,6.0,1.0,4_729600_726750000_2133000000,226.6314239501953,64.0,20.462,4.0,4_729600_726750000_2133000000,4.425648212432861,64.0,20.75,5.0,True,0.2266314239501953,1.5066314239501954,11.331571197509763,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_422400_522750000_2133000000,7.14847993850708,64.0,18.463,4.0
8_1344000_726750000_665600000,4.554447889328003,64.0,19.577,23,4.0,10.0,1.7,50.0,8_1344000_522750000_2133000000,2.956976056098938,64.0,22.855,6.0,1.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,4_729600_930750000_3199000000,4.306207895278931,64.0,22.872,5.0,True,0.1745016326904296,1.4545016326904296,8.725081634521484,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,8_2201600_318750000_3199000000,3.450143933296204,64.0,22.287,4.0
4_1344000_726750000_2133000000,3.32585608959198,64.0,23.674,24,7.0,10.0,1.7,50.0,4_1344000_726750000_2133000000,3.32585608959198,64.0,23.674,7.0,1.0,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0,True,0.1745016326904296,1.4545016326904296,8.725081634521484,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
12_1344000_726750000_2133000000,3.1078399419784546,64.0,24.581,25,7.0,10.0,1.7,50.0,12_1344000_726750000_2133000000,3.1078399419784546,64.0,24.581,7.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,7.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0,True,0.1627362670898437,1.4427362670898438,8.136813354492189,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
12_1344000_726750000_2133000000,3.1078399419784546,64.0,24.581,26,7.0,10.0,1.7,50.0,4_1958400_726750000_2133000000,2.479248046875,64.0,25.974,8.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,7.0,8_1651200_726750000_2133000000,2.732815980911255,64.0,25.174,8.0,True,0.1627362670898437,1.4427362670898438,8.136813354492189,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_1344000_726750000_3199000000,3.071103930473328,64.0,26.679,27,8.0,10.0,1.7,50.0,12_1958400_726750000_2133000000,2.454591989517212,64.0,26.382,8.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,7.0,8_1651200_726750000_2133000000,2.732815980911255,64.0,25.174,8.0,True,0.1627362670898437,1.4427362670898438,8.136813354492189,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_1651200_726750000_3199000000,2.6377599239349365,64.0,27.8815,28,9.0,10.0,1.7,50.0,12_1651200_726750000_3199000000,2.604975938796997,64.0,27.9815,9.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,7.0,4_1651200_726750000_3199000000,2.72816002368927,64.0,27.381,9.0,True,0.1627362670898437,1.4427362670898438,8.136813354492189,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_1958400_726750000_3199000000,2.390624046325684,64.0,28.784,29,9.0,10.0,1.7,50.0,4_1958400_930750000_2133000000,2.2445759773254395,64.0,28.587,9.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,7.0,4_1651200_726750000_3199000000,2.72816002368927,64.0,27.381,9.0,True,0.1627362670898437,1.4427362670898438,8.136813354492189,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_2201600_726750000_3199000000,2.3193119764328003,64.0,29.892,30,9.0,10.0,1.7,50.0,12_1958400_930750000_2133000000,2.2387200593948364,64.0,29.883,9.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,7.0,4_1651200_726750000_3199000000,2.72816002368927,64.0,27.381,9.0,True,0.1627362670898437,1.4427362670898438,8.136813354492189,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_2201600_726750000_3199000000,2.3193119764328003,64.0,29.892,31,9.0,10.0,1.7,50.0,4_1651200_930750000_3199000000,2.4332640171051025,64.0,30.382,10.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,7.0,4_2201600_930750000_2133000000,2.178976058959961,64.0,30.084,9.0,True,0.1627362670898437,1.4427362670898438,8.136813354492189,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_2201600_726750000_3199000000,2.3193119764328003,64.0,29.892,32,9.0,10.0,1.7,50.0,12_1651200_930750000_3199000000,2.428239941596985,64.0,31.885,10.0,1.0,8_1651200_726750000_2133000000,162.73626708984375,64.0,25.191,7.0,4_2201600_930750000_2133000000,2.178976058959961,64.0,30.084,9.0,True,0.1627362670898437,1.4427362670898438,8.136813354492189,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_2201600_726750000_3199000000,2.3193119764328003,64.0,29.892,33,9.0,10.0,1.7,50.0,4_1958400_930750000_3199000000,2.2097920179367065,64.0,32.391,10.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,4_1958400_930750000_3199000000,2.2097920179367065,64.0,32.391,10.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_2201600_726750000_3199000000,2.3193119764328003,64.0,29.892,34,9.0,10.0,1.7,50.0,12_1958400_930750000_3199000000,2.1888478994369507,64.0,33.896,11.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,11.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_2201600_930750000_3199000000,2.112816095352173,64.0,34.196,35,11.0,10.0,1.7,50.0,8_2201600_930750000_3199000000,2.112816095352173,64.0,34.196,11.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,11.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_2201600_930750000_3199000000,2.112816095352173,64.0,34.196,36,11.0,10.0,1.7,50.0,12_2201600_930750000_3199000000,2.0564000606536865,64.0,35.6,11.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,11.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_2201600_930750000_3199000000,2.112816095352173,64.0,34.196,37,11.0,10.0,1.7,50.0,12_2201600_930750000_3199000000,2.0564000606536865,64.0,35.6,11.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,11.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_2201600_930750000_3199000000,2.112816095352173,64.0,34.196,38,11.0,10.0,1.7,50.0,12_2201600_930750000_3199000000,2.0564000606536865,64.0,35.6,11.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,11.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_2201600_930750000_3199000000,2.112816095352173,64.0,34.196,39,11.0,10.0,1.7,50.0,4_2201600_1134750000_3199000000,2.0128000378608704,64.0,38.198,12.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,11.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_2201600_1134750000_3199000000,2.007375955581665,64.0,39.1,40,12.0,10.0,1.7,50.0,12_2201600_1134750000_3199000000,1.957744002342224,64.0,39.503,12.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,11.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_2201600_1134750000_3199000000,2.007375955581665,64.0,39.1,41,12.0,10.0,1.7,50.0,12_2201600_1134750000_3199000000,1.957744002342224,64.0,39.503,12.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,11.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_2201600_1134750000_3199000000,2.007375955581665,64.0,39.1,42,12.0,10.0,1.7,50.0,4_2201600_1300500000_3199000000,1.9059199690818789,64.0,41.915,12.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,11.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_2201600_1300500000_3199000000,1.99184000492096,64.0,42.832,43,13.0,10.0,1.7,50.0,8_2201600_1300500000_3199000000,1.99184000492096,64.0,42.832,13.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,11.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_2201600_1300500000_3199000000,1.99184000492096,64.0,42.832,44,13.0,10.0,1.7,50.0,12_2201600_1300500000_3199000000,1.9193919897079468,64.0,43.839,13.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,11.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_2201600_1300500000_3199000000,1.99184000492096,64.0,42.832,45,13.0,10.0,1.7,50.0,12_2201600_1300500000_3199000000,1.9193919897079468,64.0,43.839,13.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,11.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_2201600_1300500000_3199000000,1.99184000492096,64.0,42.832,46,13.0,10.0,1.7,50.0,12_2201600_1300500000_3199000000,1.9193919897079468,64.0,43.839,13.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,11.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_2201600_1300500000_3199000000,1.99184000492096,64.0,42.832,47,13.0,10.0,1.7,50.0,12_2201600_1300500000_3199000000,1.9193919897079468,64.0,43.839,13.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,11.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_2201600_1300500000_3199000000,1.99184000492096,64.0,42.832,48,13.0,10.0,1.7,50.0,12_2201600_1300500000_3199000000,1.9193919897079468,64.0,43.839,13.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,11.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_2201600_1300500000_3199000000,1.99184000492096,64.0,42.832,49,13.0,10.0,1.7,50.0,12_2201600_1300500000_3199000000,1.9193919897079468,64.0,43.839,13.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,11.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
8_2201600_1300500000_3199000000,1.99184000492096,64.0,42.832,50,13.0,10.0,1.7,50.0,12_2201600_1300500000_3199000000,1.9193919897079468,64.0,43.839,13.0,1.0,8_1958400_930750000_3199000000,119.58214569091795,64.0,33.394,10.0,8_1958400_930750000_3199000000,2.1989279985427856,64.0,33.394,11.0,True,0.1195821456909179,1.399582145690918,5.979107284545897,12_1036800_726750000_2133000000,174.5016326904297,64.0,23.975,6.0,12_1036800_726750000_2133000000,3.587727904319763,64.0,23.975,7.0
,,,,10,,25.0,1.8,50.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,
,,,,11,,25.0,1.8,50.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,
,,,,12,,25.0,1.8,50.0,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,
